OBJECT_ID,URL,RETURN_TYPE,TAX_YEAR,ORG_NAME,ORG_ADDR_STATE,ORG_EIN,GRO_RCPT,YEAR_FORMATION,ACT_GVRN_EMPL_TOT,ACT_GVRN_VOL_TOT,REV_CONTR_TOTL_CY,REV_PROG_TOT_CY,REV_INVEST_TOT_CY,REV_OTH_CY,REV_TOT_CY,EXP_GRANT_SIMILAR_CY,EXP_BEN_PAID_MEMB_CY,EXP_SAL_ETC_CY,EXP_PROF_FUNDR_TOT_CY,EXP_OTH_CY,EXP_TOT_CY,EXP_REV_LESS_EXP_CY,NAFB_LIAB_TOT_BOY,NAFB_LIAB_TOT_EOY,NAFB_TOT_BOY,NAFB_TOT_EOY,COMP_DTK_NUM_GT_100K_HCE,COMP_DTK_NUM_GT_100K,EXEC_NAME,EXEC_TITLE,EXEC_SALARY,EXEC_HCE_FLAG
2.01733E+17,https://s3.amazonaws.com/irs-form-990/201733189349311098_public.xml,990,2016,CARTER BLOODCARE,TX,751035606,142021528,1959,1056,3581,686100,106641886,2368145,1037492,110733623,0,0,52090927,0,53690438,105781365,4952258,23427453,20664926,98658263,103405138,0,30,GUESSING: SCOTT BRADY,Director,0,0
2.01821E+17,https://s3.amazonaws.com/irs-form-990/201821349349306047_public.xml,990,2016,MILTON ACADEMY,MA,42103603,141067981,1798,608,500,17969387,52363099,23264278,0,93596764,12320264,0,33164070,12000,28352719,73849053,19747711,57891712,59715390,283930648,317965430,0,49,Elisabeth Donohue,trustee - president,0,0
2.01713E+17,https://s3.amazonaws.com/irs-form-990/201713399349300001_public.xml,990,2016,THE FOUNDATION FOR INDIAUNIVERSITY OF PENNSYLVANIA (IUP),PA,256087074,133290144,1967,9,15,7042071,30490637,26134540,-225377,63441871,5420141,0,3786994,0,25617782,34824917,28616954,275527401,212169245,17540514,61918506,0,0,RICHARD D CARUSO,PRESIDENT,0,0
2.01703E+17,https://s3.amazonaws.com/irs-form-990/201703189349311750_public.xml,990,2016,THE BESSEMER NATIONAL GIFT FUND C/O BESSEMER TRUST COMPANY,NJ,137111099,129700350,1997,0,0,67318312,0,1783401,0,69101713,14203673,0,11746,0,168547,14383966,54717747,0,31546,93898825,152451146,0,0,GUESSING: BESSEMER TRUST COMPANY,TRUSTEE,11746,0
2.01821E+17,https://s3.amazonaws.com/irs-form-990/201821349349303717_public.xml,990,2016,Saint Anselm College,NH,20222182,129417802,1889,2030,250,8134638,101597915,3790363,-26468,113496448,35076351,0,45090135,120111,31147655,111434252,2062196,91058755,104387972,173144855,195509633,0,45,DR STEVEN R DISALVO,PRESIDENT,452997,0
2.0183E+17,https://s3.amazonaws.com/irs-form-990/201830169349300113_public.xml,990,2016,COMMUNITY FOUNDATION FOR THE FOX VALLEY REGION INC,WI,391548450,128601119,1986,28,125,28276904,397838,7829634,0,36504376,20547450,0,2005953,0,2536016,25089419,11414957,83632236,74493918,179433969,209337120,0,5,CURT DETJEN,PRESIDENT/CEO,298984,0
2.01801E+17,https://s3.amazonaws.com/irs-form-990/201801349349300330_public.xml,990,2016,ELECTRICAL WORKERS' INSURANCE FUND,MI,381393235,127673539,1951,15,0,0,80757204,6188820,687359,87633383,0,56953677,1154140,0,2490561,60598378,27035005,347619,1740265,97116341,120116973,0,1,GUESSING: THOMAS MITTELBRUN III,TRUSTEE,326370,0
2.01703E+17,https://s3.amazonaws.com/irs-form-990/201703149349301915_public.xml,990,2016,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,MI,381686050,126827185,1935,590,10,0,66262384,4690438,2837259,73790081,0,0,24636361,0,37611201,62247562,11542519,1044831277,1197264593,139243777,150427167,0,15,GUESSING: MARTY DOORN,CHAIRMAN/BOD,0,0
2.01723E+17,https://s3.amazonaws.com/irs-form-990/201723199349310587_public.xml,990,2016,PENNYRILE RURAL ELECTRIC COOPERATIVE CORPORATION,KY,610305525,125835662,1937,128,0,0,122341136,1794179,1700347,125835662,0,0,8961756,0,116164970,125126726,708936,127158373,126141545,99988817,100977074,0,10,Gregory H Grissom,President/CEO,286759,0
2.0184E+17,https://s3.amazonaws.com/irs-form-990/201840379349300034_public.xml,990,2016,Maryville University - St Louis,MO,430653369,124578082,1971,1939,0,8775217,112915701,1174497,1537492,124402907,29571453,0,48211602,0,37705917,115488972,8913935,87597525,90408108,116142237,129612904,0,54,MARK LOMBARDI,PRESIDENT,758577,0
2.01801E+17,https://s3.amazonaws.com/irs-form-990/201801349349309660_public.xml,990,2017,LABORERS' INTERNATIONAL UNION OF HCL,DC,530088501,123884112,1903,261,0,0,86461752,1025697,-1332490,86154959,0,0,46000385,0,28330914,74331299,11823660,504226,785181,201976432,226049677,0,117,TERENCE M O'SULLIVAN,GENERAL PRESIDENT,963825,0
2.01743E+17,https://s3.amazonaws.com/irs-form-990/201743199349316834_public.xml,990,2016,VALLEY PHYSICIAN SERVICES INC,NJ,320041186,123116203,2002,1067,21,0,106491173,524,16624506,123116203,0,0,143504100,0,43475275,186979375,-63863172,21940759,30610334,14607407,14252256,0,269,MARC R GOLDSTEIN,"PRESIDENT, VALLEY MEDICAL GROUP",695377,0
2.01743E+17,https://s3.amazonaws.com/irs-form-990/201743179349301184_public.xml,990,2016,DELTA DENTAL PLAN OF NEW MEXICO INC,NM,850224562,121021390,1971,44,0,0,109138634,1269580,35579,110443793,17000,0,3249135,0,103637306,106903441,3540352,5358542,7133597,38795179,42797808,0,6,EDWARD J LOPEZ JR,PRESIDENT & CEO,188964,0
2.01703E+17,https://s3.amazonaws.com/irs-form-990/201703189349302345_public.xml,990,2016,POUDRE VALLEY REA INC,CO,840294734,118368214,1939,100,0,0,117738774,629440,0,118368214,0,3136580,7796763,0,106194630,117127973,1240241,124891953,131577563,112005167,112507742,0,6,0,0,0,0
2.01723E+17,https://s3.amazonaws.com/irs-form-990/201723199349310707_public.xml,990,2016,THE SATILLA RURAL ELECTRIC MEMBERSHIP CORPORATION,GA,580417350,113551469,1937,158,0,0,110435051,1222008,1879992,113537051,0,10487904,1300001,0,101749146,113537051,0,125435328,128664100,92847849,103090546,0,10,ROMEO A REYES,PRESIDENT/CEO,278712,0
2.01713E+17,https://s3.amazonaws.com/irs-form-990/201713139349303641_public.xml,990,2016,PARALYZED VETERANS OF AMERICA,DC,131946868,110443198,1947,312,294,100485189,559853,1617967,1680734,104343743,6989169,0,22715928,64967,75673630,105443694,-1099951,11045923,13826711,53395833,58723948,0,10,ALBERT KOVACH JR,PRESIDENT,98505,0
2.0181E+17,https://s3.amazonaws.com/irs-form-990/201810469349300946_public.xml,990,2016,HOUSTON BAPTIST UNIVERSITY,TX,741400699,107935325,1960,1096,4,10250901,82853934,-826219,4721246,96999862,38252448,0,31869162,80271,30769535,100971416,-3971554,76060332,83370785,165504222,171665572,0,34,ROBERT B SLOAN,PRESIDENT,438496,0
2.01713E+17,https://s3.amazonaws.com/irs-form-990/201713129349300836_public.xml,990,2016,CENTRAL STATES JOINT BOARD HEALTH AND WELFARE TRUST FUND,IL,362376645,107544190,1955,15,0,0,74373405,1750216,1968724,78092345,0,73425424,741270,0,1931897,76098591,1993754,173960,203791,50026651,52853189,0,0,GUESSING: STEVE TORELLO,CHAIRMAN/TRUSTEE (RESIGNED 12/31/16),176496,0
2.01821E+17,https://s3.amazonaws.com/irs-form-990/201821349349308562_public.xml,990,2016,RICHARD J CARON FOUNDATION,PA,236050680,107037755,1957,745,548,11487614,72074279,495136,1845211,85902240,7455793,0,40070014,88670,31055620,78670097,7232143,19465085,28297859,84959363,95166344,0,53,DOUGLAS TIEMAN,PRESIDENT/CEO,824314,0
2.0183E+17,https://s3.amazonaws.com/irs-form-990/201830129349300828_public.xml,990,2016,TEAMSTERS LOCAL 727 HEALTH AND WELFARE FUND,IL,366069119,102029283,1961,0,0,0,71877341,1529082,0,73406423,0,81561703,850232,0,685967,83097902,-9691479,33832889,33856226,-7207302,-17174271,0,0,GUESSING: JOHN T COLI,TRUSTEE,248457,0
2.0181E+17,https://s3.amazonaws.com/irs-form-990/201810379349300811_public.xml,990,2016,D'YOUVILLE COLLEGE,NY,160743989,99795795,1908,1598,23,5326323,71907923,2266271,1503797,81004314,17008447,0,36848686,0,20608536,74465669,6538645,56287070,53736799,124538495,135214032,0,31,SR DENISE A ROCHE THRU 63016,PRESIDENT - SEE SCHEDULE J,0,0
2.0183E+17,https://s3.amazonaws.com/irs-form-990/201830409349301298_public.xml,990,2016,University Enterprises Inc,CA,941337638,99129115,1951,3552,6,40602380,19216844,2015008,26052463,87886695,3850839,0,47296153,0,34519771,85666763,2219932,112108167,112041838,37338608,40101175,0,14,GUESSING: Robert Nelsen,Chair,474786,0
2.01733E+17,https://s3.amazonaws.com/irs-form-990/201733179349304603_public.xml,990,2016,MERIDIAN MEDICAL GROUP-SPECIALTY CAREPC,NJ,141981647,98679476,2006,119,0,0,98679476,0,0,98679476,0,0,48590057,0,50089419,98679476,0,8760629,7236130,0,0,0,88,0,0,0,0
2.01801E+17,https://s3.amazonaws.com/irs-form-990/201801349349301525_public.xml,990,2016,Lycoming College,PA,240795965,95606498,1947,1244,79,6827981,58430616,12972858,867015,79098470,30822081,0,23992817,0,20195171,75010069,4088401,54580434,54233166,212626912,228629362,0,11,DR KENt C Trachte,PRESIDENT,394274,0
2.01733E+17,https://s3.amazonaws.com/irs-form-990/201733149349302158_public.xml,990,2016,HUTCHINSON HEALTH,MN,841715908,91368254,2007,751,245,92388,89488258,309928,768406,90658980,18025,0,41040263,0,46772835,87831123,2827857,24579471,22467124,45608824,48781420,0,38,DR STEVEN MULDER,PRESIDENT/CEO,400463,0
2.01801E+17,https://s3.amazonaws.com/irs-form-990/201801349349302105_public.xml,990,2016,Wake Forest University Health Sciences Group Return,NC,900222618,83632375,2003,0,0,0,83632375,0,0,83632375,744000,0,0,0,64864198,65608198,18024177,6062402,5209308,177072773,195096950,0,0,John D McConnell MD,Chairman & President (to 4/26/17),0,0
2.0182E+17,https://s3.amazonaws.com/irs-form-990/201820229349300327_public.xml,990,2016,ST LOUIS AREA FOOD BANK INC,MO,431253102,83451750,1980,60,16213,81485615,425685,127570,74618,82113488,74418255,0,4087113,386416,2622965,81514749,598739,759904,479962,20134367,21008530,0,5,FRANK FINNEGAN,PRESIDENT & CEO,216993,0
2.01703E+17,https://s3.amazonaws.com/irs-form-990/201703049349300645_public.xml,990,2016,ALCON LABORATORIES INC VEBA TRUST I,TX,752737986,83060285,1997,0,0,0,20383160,92271,28213,20503644,0,24400581,0,0,43213,24443794,-3940150,0,0,79364609,77549898,0,0,GUESSING: Wells Fargo Bank,trustee,0,0
2.01733E+17,https://s3.amazonaws.com/irs-form-990/201733179349305213_public.xml,990,2016,Mo-Kan Sheet Metal Workers Welfare Fund,MO,440567087,82891521,1952,94,0,0,30060193,173536,1662,30235391,0,30003508,608272,0,2228361,32840141,-2604750,116018,122374,37030009,35931758,0,1,GUESSING: GREG CHASTAIN,Trustee,0,0
2.01723E+17,https://s3.amazonaws.com/irs-form-990/201723199349314082_public.xml,990,2016,UNITED STATES STEEL CORPORATION RETIREE INSURANCE BENEFITS TRUST,PA,274344749,82185150,2010,0,0,0,82185150,0,0,82185150,0,0,0,0,89116536,89116536,-6931386,6806009,16512907,-119037,-7050423,0,0,GUESSING: UNITED STATES STEEL AND CARNEGIE,PENSION FUND-INSTITUTIONAL,0,0
2.01821E+17,https://s3.amazonaws.com/irs-form-990/201821349349302657_public.xml,990,2016,AMERICAN INTERNATIONAL COLLEGE,MA,42103701,81162031,1885,850,50,2423528,77199112,237949,1285886,81146475,27482901,0,26880158,0,25184341,79547400,1599075,27782807,28573336,41714379,44505925,0,18,VINCENT MANIACI,PRESIDENT,469591,0
2.01801E+17,https://s3.amazonaws.com/irs-form-990/201801319349304050_public.xml,990,2016,INTERNATIONAL RESEARCH & EXCHANGES BOARD INC,DC,223087809,79476313,1991,240,18,78657085,11991,51428,250066,78970570,17761651,0,22678144,0,39319382,79759177,-788607,9348992,11217389,10223576,10713706,0,29,KRISTIN LORD,PRESIDENT (EX OFFICIO),367059,0
2.01801E+17,https://s3.amazonaws.com/irs-form-990/201801349349301490_public.xml,990,2016,SOUTH MIDDLESEX OPPORTUNITY COUNCIL INC,MA,42389659,78459228,1965,728,290,552337,73997379,232,3877724,78427672,0,0,23160144,0,54150081,77310225,1117447,11790533,21945732,13037183,14154630,0,6,BRUCE HULME,president/director,0,0
2.01733E+17,https://s3.amazonaws.com/irs-form-990/201733179349307688_public.xml,990,2016,MARLBORO ELECTRIC COOPERATIVE INC,SC,570204115,77483647,1939,39,0,0,77317602,548742,-382697,77483647,0,4388637,1054109,0,72423598,77866344,-382697,35935931,34425633,17020968,20593359,0,8,0,0,0,0
2.018E+17,https://s3.amazonaws.com/irs-form-990/201800439349300345_public.xml,990,2016,Second Harvest Food Bank of Greater New Orleans and Acadiana,LA,720956468,76078904,1982,120,9001,74737245,332472,60811,197072,75327600,65575666,0,4507500,699998,3170042,73953206,1374394,4809708,4451629,13707544,17610999,0,2,Natalie Jayroe,President and CEO,157881,0
2.018E+17,https://s3.amazonaws.com/irs-form-990/201800399349301405_public.xml,990,2016,LOUISIATECH UNIVERSITY FOUNDATION INC,LA,726021176,75888280,1964,17,60,17836483,0,1444425,3489037,22769945,9071694,0,51887,0,21443103,30566684,-7796739,41046083,56754050,49818395,43003342,0,0,JACK E BYRD JR,PAST PRESIDENT,0,0
2.01743E+17,https://s3.amazonaws.com/irs-form-990/201743139349301319_public.xml,990,2016,THE AVISTA CORP RETIREE BENEFIT TRUST,WA,911673492,74545917,1997,0,4,0,8870564,-1474216,0,7396348,0,8354671,0,0,527235,8881906,-1485558,0,0,30867759,33364522,0,0,0,0,0,0
2.01801E+17,https://s3.amazonaws.com/irs-form-990/201801349349304645_public.xml,990,2016,Medical University of South Carolina Foundation,SC,576028985,74454135,1966,1,200,36671270,11110583,18146429,0,65928282,51081652,0,0,0,15796917,66878569,-950287,189680897,180449333,372624277,396471999,0,2,GUESSING: William H Bingham Sr,Director,0,0
2.0183E+17,https://s3.amazonaws.com/irs-form-990/201830439349301608_public.xml,990,2016,THE UNITED METHODIST RETIREMENT HOMES INC,NC,560634527,74169746,1946,1039,425,566115,62373278,3223606,20975,66183974,525979,0,25219310,0,32684376,58429665,7754309,162386838,165652078,58389023,70568854,0,10,GUESSING: GARY WHALEY,CHAIR,0,0
2.01714E+17,https://s3.amazonaws.com/irs-form-990/201713559349300826_public.xml,990,2016,ARTESIA GENERAL HOSPITAL,NM,742851819,71981076,1997,475,10,4283190,62512644,35644,380773,67212251,75000,0,33294279,0,30619782,63989061,3223190,5573506,7199823,55937034,58849564,0,45,KENNETH RANDALL,CEO,431489,0
2.01703E+17,https://s3.amazonaws.com/irs-form-990/201703049349301015_public.xml,990,2016,SAND MOUNTAIN ELECTRIC COOPERATIVE,AL,630182345,71394681,1940,78,0,0,69857829,686251,850601,71394681,0,0,6830606,0,62743406,69574012,1820669,50692005,48542516,59033414,60821503,0,21,DAVID HENDERSON,PRESIDENT,15130,0
2.01821E+17,https://s3.amazonaws.com/irs-form-990/201821349349302697_public.xml,990,2017,Holland Home,MI,381366927,71072262,1892,1360,687,1602889,61969332,1557378,-72033,65057566,0,0,36646211,4477,31118857,67769545,-2711979,230139904,230071435,2307191,4656998,0,15,Hermina Breuker,"President/CEO, Director",362703,0
2.0182E+17,https://s3.amazonaws.com/irs-form-990/201820329349300617_public.xml,990,2016,ARMAND HAMMER MUSEUM OF ART AND CULTURAL CENTER INC,CA,954217197,69121029,1989,373,125,53923744,753930,4934286,592899,60204859,0,0,12018893,0,13426948,25445841,34759018,4046527,3814762,189140859,234469893,0,13,MICHAEL RUBEL,PRESIDENT,0,0
2.01801E+17,https://s3.amazonaws.com/irs-form-990/201801349349301705_public.xml,990,2016,MIT International Inc,MA,812731492,68877000,2016,0,0,68872000,4000,1000,0,68877000,1866000,0,316000,0,518000,2700000,66177000,0,813000,25196000,91373000,0,0,Richard Lester,President,0,0
2.0181E+17,https://s3.amazonaws.com/irs-form-990/201810309349300536_public.xml,990,2016,Florida Hospital Healthcare Partners Inc,FL,462354804,68717802,2013,298,0,0,68717802,0,0,68717802,0,0,65852211,0,2865591,68717802,0,979212,1389826,7,0,0,162,GUESSING: Fulbright Robert,CEO/Chairman/Dir,940059,0
2.01801E+17,https://s3.amazonaws.com/irs-form-990/201801349349309155_public.xml,990,2016,SUCCESS ACADEMY CHARTER SCHOOLS INC,NY,205298861,67625756,2006,442,100,37705122,27172471,130587,1078292,66086472,4770230,0,34378994,72693,27044203,66266120,-179648,19006100,74812443,55379281,55199633,0,60,GUESSING: Daniel Loeb,Chairman,0,0
2.01743E+17,https://s3.amazonaws.com/irs-form-990/201743129349302334_public.xml,990,2016,FAMILYCARE HEALTH PLANS INC,OR,911829317,66685881,1997,10,5,0,47270881,51017,0,47321898,0,0,631684,0,59927736,60559420,-13237522,9359049,9676081,10287046,12034794,0,1,JEFFREY HEATHERINGTON,"PRESIDENT, CEO & BOARD MEMBER",0,0
2.01703E+17,https://s3.amazonaws.com/irs-form-990/201703159349300915_public.xml,990,2016,AMERICAN KENNEL CLUB INC,NY,134923060,66410484,1884,426,0,0,55963415,1710786,8053119,65727320,1089727,0,28532584,0,29302855,58925166,6802154,68008678,70083265,66446476,74087769,0,38,Dennis B Sprung,PRESIDENT/CEO,971150,0
2.01821E+17,https://s3.amazonaws.com/irs-form-990/201821349349307827_public.xml,990,2016,MYSTIC VALLEY ELDER SERVICES INC,MA,42562646,65420445,1975,386,400,65181846,0,43562,164759,65390167,0,0,15045585,0,50504506,65550091,-159924,8230139,9076567,9651595,9814306,0,4,MARY PRENNEY,PRESIDENT,0,0
2.018E+17,https://s3.amazonaws.com/irs-form-990/201800089349300195_public.xml,990,2016,MICHIGAN MASONIC CHARITABLE FOUNDATION,MI,383266089,65066960,1996,9,0,878188,3287,7117156,62609,8061240,7061491,0,592669,0,720887,8375047,-313807,633960,923687,120827065,125273737,0,1,OMAR FLORES,PRESIDENT,0,0
2.018E+17,https://s3.amazonaws.com/irs-form-990/201800399349301055_public.xml,990,2016,Santa Rosa Community Health Centers,CA,680365296,64398300,1996,578,46,11371976,46141999,6596,6877729,64398300,0,0,40820747,0,24494881,65315628,-917328,25934808,26524579,27887558,28009298,0,61,GUESSING: Don Chigazola,Vice Chairperson,0,0
2.018E+17,https://s3.amazonaws.com/irs-form-990/201800089349300985_public.xml,990,2016,Easter Seals Midwest,MO,430979927,62654864,1971,2134,749,1587094,59304350,129021,641684,61662149,0,0,50989217,0,9968565,60957782,704367,5966682,7418739,9977767,11358221,0,6,GUESSING: Sean Donlin,Chairman,0,0
2.01713E+17,https://s3.amazonaws.com/irs-form-990/201713399349300006_public.xml,990,2016,MIAMI DADE COLLEGE FOUNDATION INC,FL,596169745,61158892,1996,17,140,13462094,26163,5618644,225457,19332358,5192242,0,1523852,0,6532869,13248963,6083395,23959638,13529353,119763514,133421517,0,3,GUESSING: JULIE GRIMES,CHAIRMAN,0,0
2.01703E+17,https://s3.amazonaws.com/irs-form-990/201703189349306125_public.xml,990,2016,New England College,NH,20223955,60918797,1946,956,30,3084225,52447009,547719,166274,56245227,18908177,0,19464684,0,15912962,54285823,1959404,19727890,18608038,32939699,35879144,0,12,Michele D Perkins EdD,President,341357,0
2.0184E+17,https://s3.amazonaws.com/irs-form-990/201840339349300029_public.xml,990,2016,AVOCADOS FROM MEXICO,TX,463082698,60533711,2012,26,0,60529328,0,4383,0,60533711,0,0,4470138,0,55436609,59906747,626964,5244091,2095323,110436,737400,0,16,ALVARO LUQUE,PRESIDENT,581224,0
2.01703E+17,https://s3.amazonaws.com/irs-form-990/201703189349306000_public.xml,990,2016,Vista Community Clinic,CA,952815615,60348571,1972,794,116,17932058,40362517,85882,1828883,60209340,0,0,38349990,0,18549961,56899951,3309389,10706250,9339612,45295310,48833063,0,60,Angela Perez,Board President,0,0
2.01801E+17,https://s3.amazonaws.com/irs-form-990/201801319349301725_public.xml,990,2016,TOTAL HEALTH CARE INC,MD,237267007,60025923,1971,419,15,10249682,40336988,310434,641610,51538714,804004,0,24620453,655,26689554,52114666,-575952,4246797,5406858,22325230,22433218,0,49,GUESSING: THURMAN ZOLLICOFFER JR,CHAIRMAN END 12/16,0,0
2.0182E+17,https://s3.amazonaws.com/irs-form-990/201820469349301302_public.xml,990,2016,COMMUNITY FOUNDATION OF THE CHATTAHOOCHEE VALLEY INC,GA,582381589,59861460,1998,7,14,24271749,0,5648209,0,29919958,10829953,0,587835,0,534326,11952114,17967844,1773578,2041618,128517191,155049650,0,1,BETSY COVINGTON,President & Chief Executiv,181728,0
2.01821E+17,https://s3.amazonaws.com/irs-form-990/201821349349308322_public.xml,990,2016,NORTHWESTERN REGION EMPLOYEE BENEFIT TRUST,PA,251699509,59812380,1993,0,0,0,59344634,462928,4818,59812380,0,56880646,0,0,2860986,59741632,70748,2641373,2980569,20648807,20187912,0,0,GUESSING: JARRIN SPERRY,TRUSTEE,0,0
2.01743E+17,https://s3.amazonaws.com/irs-form-990/201743199349306839_public.xml,990,2016,BOSTON BUILDING SERVICE EMPLOYEES' TRUST FUND,MA,46119050,59775979,1963,7,0,0,54951402,2113096,346358,57410856,0,50317369,656189,0,3104364,54077922,3332934,5699961,6230080,105764485,112688832,0,1,GUESSING: ROXARIVERA,TRUSTEE/CHAIRMAN,174257,0
2.0181E+17,https://s3.amazonaws.com/irs-form-990/201810119349300126_public.xml,990,2016,SENIOR SERVICE AMERICA INC,MD,526048236,59205164,1962,405,0,58626125,0,23382,555657,59205164,41523254,0,2940567,0,11609219,56073040,3132124,4592815,4536532,1628801,4760925,0,5,ANTHONY R SARMIENTO,PRESIDENT/EXEC. DIRECTOR,202138,0
2.0184E+17,https://s3.amazonaws.com/irs-form-990/201840179349300034_public.xml,990,2016,SUMMIT PUBLIC SCHOOLS,CA,262034843,59080241,2008,439,240,57558923,0,28760,1492558,59080241,3400000,0,28198909,0,19672403,51271312,7808929,1297142,13197338,12505161,20314090,0,6,GUESSING: DIANE TAVENNER,CEO,403031,0
